id	tweet	subtask_a	subtask_b	subtask_c
37631	ALSO WHAT'S UP BITCHES I GOT BANGS AND IT WASN'T A MISTAKE I'M SO EXCITED	NOT	NULL	NULL
73488	@USER @USER He is a disgrace he needs to resign or the citizens of Maricopa County need to start a recall.  If he FUBAR’s the General Election that should be it. No waiting until 2020.	OFF	TIN	IND
20148	@USER Don't know who he is and don't really care...	NOT	NULL	NULL
91799	Suck it @USER  #Winning #MAGA URL	OFF	TIN	OTH
75585	@USER I’m just seeing this	NOT	NULL	NULL
29016	@USER I still can't read an analog clock like I can but it takes me like a fucking minute to process it and I can't just glance at one like a digital click	OFF	UNT	NULL
68950	@USER Georgia wants moral degenerates like this to paddle their students ??	NOT	NULL	NULL
58804	@USER @USER @USER She is more influential so many Japanese and British acts are influenced by her? Why do so many foreign acts work with her producers? Why does she have touring records in Europe and Japan?  Why did she win the Legend Award at the WMAs	NOT	NULL	NULL
19700	@USER @USER The AWB had no effect on crime. That's why it was not resigned into law 10 years after it was 1st signed and allowed to sunset. It also was the beginning of the end for Clinton and his corrupt administration. I love when they screech gun control! It means they lose in elections!	NOT	NULL	NULL
22197	@USER I didn’t recognise her without her Antifa bandana.	NOT	NULL	NULL
56146	@USER Shit getting out of hand	OFF	UNT	NULL
77983	@USER @USER @USER @USER She is a cop.... “gun control” wouldn’t have mattered. Geez	NOT	NULL	NULL
74379	@USER Trying to shape opinion. #MockingbirdMedia at it's worse.. Read the comments.. It failed miserably.. #MAGA #GreatAwakening #TheStorm  #WeThePeople  #WWG1WGA  #DrainTheSwamp #ReleaseTheVideo  @USER #MockingbirdMedia #FakeNews  @USER #QAnon #QAnon8chan URL	OFF	TIN	OTH
96943	@USER @USER @USER @USER @USER @USER so stronger gun control is better than leaving guns easy to access. Gun control isn't a gun ban 💀	NOT	NULL	NULL
64999	@USER You are welcome dear 😇😇 but for what? URL	NOT	NULL	NULL
92481	@USER This is an excellent way for Antifa members to take the room temperature challenge.	NOT	NULL	NULL
10552	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Is that a bar where antifa sharpens their stones and buys their silly string?	NOT	NULL	NULL
60340	@USER @USER As I’m sure he is advising everyone must evacuate 🙄	NOT	NULL	NULL
54247	"@USER If it's REALLY bad don't eat it, but when the waiter asks, you are obliged to say it was lovely"". Remember you can always get a kebab on the way home."""	NOT	NULL	NULL
46424	"@USER @USER @USER You should.have tried more, perhaps a BJP or RSS connection could have been fixed"".Masters would be happy Dhanya"""	OFF	TIN	IND
73551	@USER @USER We have to fight to not see that here! Gun control out of control.	NOT	NULL	NULL
37081	@USER I understand how regulations work. Do you understand government can’t control everything. Do you understand most of those regulations stopped business growth. Trump isn’t Politically correct i get that. But he is doing what’s right for America.	NOT	NULL	NULL
32464	Gee...I wonder? #DrainTheDeepStateSwamp #WWG1WGA #QAnon #MAGA URL	NOT	NULL	NULL
56970	@USER @USER Tell Micheal to:  #WeThePeople #TheGreatAwakening #MAGA  #WWG1WGA #Qanon #Q #WalkAway #WalkAwayFromDemocrats2018 #Midterms #ConfirmKavanaugh #FISA #Economy URL	NOT	NULL	NULL
47001	@USER she is hungery	OFF	UNT	NULL
58293	@USER ....and about “Fast and Furious”	NOT	NULL	NULL
19985	"@USER @USER @USER @USER @USER Conservatives really need to come up with something better  for an excuse besides their worn out Hillary Clinton..."". I've never defended either Clinton but trumps undereducated base consistantly assumes if ones against @USER then they are for Clinton Thats ignorant"""	NOT	NULL	NULL
27042	@USER you really should consider having the Conservatives go knocking on doors to talk to people. Quebec has been asking for Conservative presence because they're not well known there. Send them out. Make Conservatives known there.	NOT	NULL	NULL
95499	@USER Can I pick which one? URL	NOT	NULL	NULL
71414	@USER America first #MAGA magic	NOT	NULL	NULL
26430	@USER And dying a slow death such a shame	OFF	TIN	IND
77032	@USER @USER Great information!!! My husband has a SMI. We are very thankful he is doing ok. Many are not and it is heartbreaking. I was diagnosed almost 25 yrs. ago and we don't seem to have made much progress in all that time. I learned a lot from you. Thank you!!	NOT	NULL	NULL
59050	@USER So Antifa has turned against her?	NOT	NULL	NULL
98661	@USER @USER @USER @USER It’s good to know there’s always a second option.	NOT	NULL	NULL
52700	@USER He is a RiNO! Like McCain was. Why he is unelectable in Arizona .	NOT	NULL	NULL
29384	@USER @USER Liberals were holding that info in case President Trump declassified the Fisa documents. They are fighting fire with fire!	NOT	NULL	NULL
22867	@USER DC Republicans ARE weak and most are quasi-conservatives at best!	NOT	NULL	NULL
13401	@USER There were no good people on the side of white supremacy. The good people on both sides that Donald Trump referenced were those who the media purposefully ignored who were there on both sides of the removal of historical monuments that had nothing to do with KKK or Antifa	NOT	NULL	NULL
60075	It is time to take these people down and take their power now before they hurt our PTOTUS!! These people are ABUSING their power that was given to them in trust! ..@USER #Maga #QAnon #WakeUpAmerica URL	OFF	TIN	GRP
18964	@USER @USER @USER GOV Brown needs a class on #MAGA 101. Also need a swift kick in the pants for insulating @USER .	OFF	UNT	NULL
36589	@USER @USER A stark reminder that @USER and you are trying to con us with chequers and a bit of our waters back - not good enough - @USER @USER  @USER @USER @USER @USER @USER @USER appeasing is not a good look @USER	NOT	NULL	NULL
88494	@USER He is a sick puppy. Normal teen boys dont attempt rape. It is predatory behavior. He prob did it more than once. This isnt isolated behavior.	NOT	NULL	NULL
11257	"@USER She is basically saying in code: Even though I am a NeverTrump spoiled little rich girl from Andover, I secretly want to date Mark C. - I hope his wife and family are okay with it ..."" SE stands for ""Sad Endeavors"" URL"	NOT	NULL	NULL
81430	@USER America is better than swamp crud like YOU!	OFF	TIN	IND
17600	@USER @USER is a DISGRACE to the United States of America!!	NOT	NULL	NULL
40097	@USER Or you are the wind between my cheeks!	NOT	NULL	NULL
60707	@USER Bad behavior like that is never acceptable.	OFF	UNT	NULL
58360	@USER even IF that was the reason the last thing mac would want would be for everyone to be harassing the shit out of her when she is already grieving. cmon dude.	OFF	TIN	IND
24756	@USER has been nominated for Still A Mum Awards. Kindly vote for her here... URL  She is our super host on #GaniKaliNaAisha @USER URL	NOT	NULL	NULL
87478	@USER   Dr. James P. Wickstrom RIP - Gun Control and The Enemy In The Land URL URL	NOT	NULL	NULL
19935	@USER Nanos Poll .........Liberals 41.1 Conservatives 31.4 These numbers should be reversed after all the Trudeau boondoggles. You are destiny is continued opposition.	NOT	NULL	NULL
71819	@USER I was more sad about how many liberals seem to love firing shots at allies. I saw it in 2016 with Bernie Sanders supporters calling me an Uncle Tom for supporting Hillary.  I made the same argument then and now. No shade and hopefully you don't block me. I respect your opinion	OFF	TIN	GRP
10641	@USER @USER Still no excuse... Where TF are her parents??? They are using him &amp; he is using her.	OFF	UNT	NULL
17092	@USER sorry you are feeling sick hope you get better soon.	NOT	NULL	NULL
56265	@USER Send down all of the resistance and antifa members along with the democratic party since this is what they wanted anyways!	NOT	NULL	NULL
35195	@USER Definitions for liberals: Dangerous = Exculpatory. More 🤡’s	NOT	NULL	NULL
13821	@USER Well he is shooting his shot	NOT	NULL	NULL
57395	4 UK/US DEEPSTATE NUKES INTERCEPTED HEADING FOR US CITIES. #skynews #skypapers #bbcdp #lbc #lbclive #talkradio @USER @USER #altnews #brexit #remain #london #cityoflondon #news #breakingnews #uknews #labour #tories #trump #toryparty #ukip #conservatives #christians #qanon URL	NOT	NULL	NULL
91029	Another win for the common man! #MoreAlligatorGreedAnnulled #MAGA  A federal court has handed a victory to students suing Education Secretary Betsy DeVos over her efforts to dismantle protections against fraud by for-profit colleges. URL	NOT	NULL	NULL
30787	@USER @USER interesting. Now do you and your state of Illinois. 🤡	NOT	NULL	NULL
23438	@USER Can you address the lost offering issue please. You are the community manager. Please tell us whats up for those who did not get the offering due to full consumables	NOT	NULL	NULL
64066	@USER She is a liar !  Doesn’t even remember all !  Says it right there !	OFF	TIN	IND
11069	@USER Another phoney poll!! #FakeNews	NOT	NULL	NULL
45799	@USER Only suckers are paying $40 for early access to a game they'll hate in a week	OFF	UNT	NULL
33076	@USER @USER @USER You are take stupid to a whole new supersized level	OFF	TIN	IND
48632	@USER @USER well uk had gun control and were over here fighting for it for the past like 4 years so	NOT	NULL	NULL
12248	@USER @USER You are part of the problem. You are the racist.  Wanna address this ? @USER  @USER	OFF	TIN	IND
88063	"@USER @USER Much of your promise of money is not extra/new as govt took back £817 MILLION promised for new affordable"" homes! Stop Right to Buy - we have a @USER created #HousingCrisis now, too little, too late!  URL"	NOT	NULL	NULL
39461	@USER @USER I'm all for gun control use both hand's	OFF	UNT	NULL
70250	@USER Another nail in the coffin of the NFL	OFF	UNT	NULL
63194	@USER @USER @USER You are not alone	NOT	NULL	NULL
95347	@USER @USER @USER @USER @USER @USER 3m EU cits living &amp; paying tax in UK who vote in General/local elections. C.1m UK cits in EU +15 yrs who were promised vote in Conservatives 2015 manifesto. Vote Leave broke electoral spending law &amp; police now involved. Russian £ paid to Aaron Banks &amp; interference in campaign.	NOT	NULL	NULL
38641	"The Senate and the Supreme Court Have Been Granted Too Much Power""  URL #TCOT #MAGA #RedNationRising"""	NOT	NULL	NULL
49000	@USER @USER @USER So what's your point? Are you saying that UK gun control isn't protecting our children because something might happen one day; therefore we should adopt a US style gun culture?	NOT	NULL	NULL
23104	@USER That they're liberals	NOT	NULL	NULL
87873	@USER @USER Nobody voices opinions in this country louder than conservatives so idk what the fuck he's on about	OFF	TIN	IND
76654	@USER i love you u beautiful bitch rAWR	OFF	TIN	IND
74675	@USER @USER She is trust me lol	NOT	NULL	NULL
29674	@USER @USER @USER Because the accuser didn't have time to delete all her radical leftist tweets by then.	NOT	NULL	NULL
15667	#REALITY_CHECK for #CPC Conservatives - from Ninja Warrior👹#Heather_Mallick.  Opinion | CPC beware — meet Maxime Bernier’s new hard-right PP URL via @USER	NOT	NULL	NULL
34316	@USER He is useless.   I hope he has plenty paper towels. Why can't he act like a grown up???	OFF	TIN	IND
35388	@USER @USER Serena was constantly berating the guy between games. Even said he would never work one of her matches again. The third warning was completely justified. She is no saint. Sad such a champion lost her cool so badly	NOT	NULL	NULL
55536	@USER @USER You are not in touch with really.	NOT	NULL	NULL
90784	@USER Stay safe you are an inspiration to me. And practice those kung fu skills if they ever show up again :)	NOT	NULL	NULL
20710	@USER Baby Brennan boo who I don’t have a security clearance.  Get lost Brennan	NOT	NULL	NULL
79269	@USER Hmmm it’s almost like gun control laws don’t work. Which means that there must be something more than guns that are the problem.....	OFF	TIN	OTH
97499	@USER LMFAO!!!!!!!!!!!!! ANTIFA cry babies. Give them their pacifiers back.	NOT	NULL	NULL
89946	@USER Dead party.	NOT	NULL	NULL
28509	@USER Sessions is not doing his job! He is a deep state RINO just like you!	OFF	TIN	IND
60121	@USER True baby you are my only one baby	NOT	NULL	NULL
31646	@USER Mon « bye bitches » suffisait	OFF	TIN	GRP
14668	@USER @USER He is a coward. He goes after countries that are peaceful and humane.  He perceives that as a weakness.  He loves Putin and Kim Jun Un because they are the “tough guys”. Like in high school.  He wants to be a tough guy by bullying those who have a soul.	OFF	TIN	IND
41412	@USER @USER @USER Funny How Liberals Love My Presidents 🍆 😂🇺🇸	NOT	NULL	NULL
26979	@USER Gutiérrez you are a joke dress as an full	NOT	NULL	NULL
18226	More @USER lies! #MAGA #MakeAmericaGreatAgain #TheResistance URL	OFF	TIN	IND
27366	@USER This guy is absolutely not as slick as he thinks he is.	NOT	NULL	NULL
10496	@USER @USER I've friended Zerin on FB since before she left Bangladesh.  She is a bright young lady.	NOT	NULL	NULL
43311	@USER @USER @USER @USER Republicans don't believe in expanding government. Conservatives want to shrink government.... you are a fake conservative....you are a treasonous fraud.... enjoy Russia	NOT	NULL	NULL
11200	@USER @USER @USER @USER At least you are honest about wanting a nationwide gun ban. I give you credit for that. And the only place you can show that gun control works is in an environment with controlled access. Of course gun control works if the only access to a place is through metal detectors.	OFF	TIN	GRP
24502	@USER Didn't sound bitter to me. The main message was  to recall American values and urge people to quit complaining and vote.	NOT	NULL	NULL
37406	"@USER @USER @USER @USER @USER   Pretty sure U.S. conservatives are taking cues from this...  Rightwing government wants to make handshake mandatory in naturalisation ceremonies"" URL"	NOT	NULL	NULL
10161	@USER @USER @USER @USER What are you doing Jeff?  Do you think following in McCain's footsteps is a good idea?  You will be known as a TRAITOR too. Walk away from the DemonRats RESISTANCE PARTY Liberals evilness.  Confirm Kavanaugh.	OFF	TIN	IND
79489	@USER @USER is trying too hard to create a racist agenda.	NOT	NULL	NULL
99456	@USER @USER The last thing parents need to learn from the liberals is the ethics of raising their own child.	NOT	NULL	NULL
11971	@USER The epitome of class. A big fat class.	OFF	TIN	GRP
91000	@USER how’re you going to communicate with customers	NOT	NULL	NULL
65454	@USER @USER You are absolutely right	NOT	NULL	NULL
87688	So one of Trump's border control agents is a serial killer? #MAGA  URL	NOT	NULL	NULL
33270	@USER @USER @USER @USER @USER aaaah thank u sm	NOT	NULL	NULL
14318	@USER oh my fucking gods.	OFF	UNT	NULL
65600	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Jimbo didn’t want to play 😂😂😂 URL	NOT	NULL	NULL
45838	@USER Definantly	NOT	NULL	NULL
13632	@USER God save the United States if this travesty happens a second time. One hopes voters learned their lesson the first time	NOT	NULL	NULL
16150	@USER @USER yes she is!!!!!	NOT	NULL	NULL
37945	.@USER yet again siding with the .@USER and still wanting you to believe that you can trust them. Remember all their broken promises? Remember how they treated students?  There is only one answer.  Vote .@USER and put .@USER in power.  #JC4PMNow	NOT	NULL	NULL
23112	@USER @USER And the NRA supported gun control when it was targeting the black panthers who were defending black neighbourhoods against police brutality.	OFF	TIN	GRP
61392	@USER That's not Southern California.  It is considered Central California. Great how our gun control laws work here isn't it?	NOT	NULL	NULL
97722	@USER Based on what for God's sake	NOT	NULL	NULL
20447	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER We all want gun control..but it is a slippery sloop as Dimms have proven time and time again. Give them an inch and they will take a mile..ask Prz Reagan. Made a deal with dimms..they said sign our bill on amnesty first and we will back you on comprehensive immagration reform URL	NOT	NULL	NULL
45744	@USER I do i do buh if u really know me you would know Khabib is my guyyyy. He is gonna make him humble	NOT	NULL	NULL
95643	"@USER And republicans fall right in line and say these are serious accusations we must postpone the vote until we hear from her"".  Many republicans are not interested in being conservatives."""	OFF	UNT	NULL
34663	@USER @USER “Only the best people” #MAGA	NOT	NULL	NULL
49119	@USER Eminem may be an angry old man yelling about young people but i just REALLY wouldn't care unless he would be dressed as a Roblox character while rapping	OFF	TIN	IND
29977	"@USER @USER Do you have evidence that Trump didn't collude with Russia?   DUuUueerrrrhhh, he said so...MAGA!"" URL"	OFF	TIN	IND
82875	"Can we pass a new law, if your sexually assaulted"" you have one year to come forward or you shut up. All the ""brave"" Larry nassar victims 2 to 20 years to report. Now this democratic #fakenews women. It's fake and we need protection. #MAGA #Trump #WWG1WGA #Qanon #Kavanaugh"""	NOT	NULL	NULL
39133	@USER You think for your informatin. You are right.	NOT	NULL	NULL
74220	@USER Has this tweet been deleted?	NOT	NULL	NULL
66289	@USER @USER @USER @USER @USER @USER @USER You will never get a straight answer from any gun control group on a question like that!	NOT	NULL	NULL
61736	@USER @USER Weird	NOT	NULL	NULL
13167	@USER Have you looked in any ANTIFA recruitment centers? Welfare offices? Maybe in one of those tents in CA? Just a thought	NOT	NULL	NULL
66001	#MediaBias with persecution of #Conservatives while they ignore criminality from #Democrats is Obscene and is the reason most people call #CNN and #MSNBC #FakeNews	NOT	NULL	NULL
84880	#StandUp4Brexit @USER @USER @USER @USER  The results at the ballot box were very clear ... the prime minister is not listening to the electorate or getting the best deal for Britain 🇬🇧 URL	NOT	NULL	NULL
21601	@USER Conservatives try to get votes by promoting freedom and getting government out of your lives.  Deep state Dems try to get votes by triggering mass shootings and scaring people into voting to have their right to actually defend themselves taken away.	NOT	NULL	NULL
80198	"#Tories #Labour #GE2017 #Conservatives Conservatives URL will have a huge impact on building the affordable homes that thousands of people across the country desperately need.""  🗨️ David Orr, Chief Executive of the National H… URL"	NOT	NULL	NULL
79498	@USER Let’s hunt for it 🤨	NOT	NULL	NULL
20218	-Wherever you are is the place i belong🌌🖤🖤.- URL	NOT	NULL	NULL
64937	#war in conservatives#war on unborn babies#war on education#war on civility URL	NOT	NULL	NULL
75505	6Lack just made it on my sex playlist😭😭🔥🔥 baby wam wherever you are get ready to get pregnant cause wow😭😭🔥	NOT	NULL	NULL
12233	@USER nothing was happening behind closed doors because in the end she left him and MONTHS later he overdosed. none of ariana’s business. she is NOT responsible for him	NOT	NULL	NULL
97556	*** TO BE DESTROYED 09/08/18 ***  2ND CHANCE!!   ADOPT KREAMY TONIGHT!! This exotic looking sweetheart is friendly with children and good with other female cats... No one picked her last night so she is hoping that someone will step up for her tonight!! URL … URL	NOT	NULL	NULL
45720	"@USER If anything, wouldn't that be a State Law?  He's running for Federal Office.  @USER thinks Texans are morons...about this and illegally claiming to be a government office and sending out summons"" for money. #maga #Texans"""	OFF	TIN	GRP
41850	*She is currently helping a customer out on a potion to help with mane loss.* (@USER	NOT	NULL	NULL
51370	"...or that he is merely a 'legacy Colonel'"" URL"	NOT	NULL	NULL
49407	@USER @USER @USER @USER Shes a liberal all she has to do is disagree with you on one thing to determine that you are a terrible person. Remember liberals talk from their high horses of superior morality.	OFF	TIN	GRP
50235	6 Reason?   There are more. URL	NOT	NULL	NULL
87301	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER But that interferes with antifa’s goals!  Because they want to be feared?	NOT	NULL	NULL
94117	@USER Thank You Chase😘 I miss you more than anything but I know you are where your supposed to be! Love you too the moon😘	NOT	NULL	NULL
70977	@USER She is not an anti trump. She’s a racist race baiter who is no better than Alex jones and other crazies	OFF	TIN	IND
77450	I Followed @USER   I was # 4K ‼️Congrats‼️ #NRA #TrumpMan #MAGA URL	NOT	NULL	NULL
79641	@USER @USER You need to look at your Twitter feed a little bit closer. I'm neither a Republican or a racist but that's the only thing that liberals can say about people who don't agree with them. As far as Hillary Clinton the evidence is already been presented but Obama gave her a pass	OFF	TIN	IND
18994	@USER Can somebody get a cry room for her?	NOT	NULL	NULL
50831	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER He may not be a Texan but he is certainly shaping the Dem party for the better.	NOT	NULL	NULL
72558	"@USER City of 1 499 900 people who don't fuck"" doesn't have quite the same ring to it"""	OFF	UNT	NULL
33719	@USER @USER Give that man a shovel!	NOT	NULL	NULL
44348	@USER Dana it all has to do with politics Feinstein her number one goal is gun control. Just look at California track record he’s going to get confirmed.	NOT	NULL	NULL
42502	@USER @USER If they don’t want to accept the results of the election they are welcome to leave the country.  It would make me so happy.  All their fear mongering with not interrupt us from enjoying the most widespread posterity in the nation’s history.	OFF	TIN	IND
37038	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Of course Anthony	NOT	NULL	NULL
55125	"@USER @USER You said that conservatives who passionately complained about deficits are now driving this speeding dump truck"". Now suddenly ""R's"" are the subject? That's what I thought. Conservatives were complaining about the ""Rs"" as well"""	NOT	NULL	NULL
73966	@USER . She is my life saver❤. URL	NOT	NULL	NULL
20128	@USER SHE IS. SHE'S GORGEOUS	NOT	NULL	NULL
46158	@USER @USER @USER Silly rabbit 🐇 laws and rules aren’t for liberals.	OFF	TIN	OTH
79786	@USER It is so funny that she is scared of pigs. This could be a plot for your next children's book.	NOT	NULL	NULL
81024	@USER @USER @USER @USER @USER He is Crying In his Pic or Tum Hs rhi ho 😡😡	NOT	NULL	NULL
12482	@USER @USER No one is threatening her.  All a ploy for sympathy and further attack on conservatives.	NOT	NULL	NULL
18381	"@USER A little note for @USER -the Bible ( have you ever read that?) says that if the Holy Spirit is in us that we can fight off the devil. You lie and claim that you are holy (no human is holy by the way) so how dare you blame the devil? Your new name is Pope False Prophet""."""	OFF	TIN	IND
93585	@USER @USER I call you a kid bc I’m certain you are one. And bc it seems to annoy you. Should I just sat “I’m joking” and make it all better?	NOT	NULL	NULL
93262	@USER @USER @USER @USER @USER @USER @USER She is. I dont think politics is for her to dabble in.	NOT	NULL	NULL
66566	@USER .@USER can’t leave fast enough.  It’s “conservatives” like him that have caused so much frustration among @USER  #RINOs with no backbone propelled @USER presidency!	OFF	TIN	IND
76677	@USER Trudeau claiming what conservatives did or didn't do instead of what he was to busy to do for the last 3 years #TrudeauMustGo #liberalsmustgo #GoneIn2019	NOT	NULL	NULL
47412	@USER @USER Liberals always play victim. URL	NOT	NULL	NULL
30790	@USER At least you know your president is not gay Obama	NOT	NULL	NULL
17531	@USER @USER So Victoria's Secret won't sponsor Trump any more. I hope they realize how much of their crap trump has sold for them to Antifa! URL	OFF	TIN	GRP
42353	@USER Any time liberals think their going to get a win they tune into their head cheerleader. Then they realize the latest bombshell is once again nothing and go back to their miserable existence eating chunky monkey (not racist) and watching Netflix	OFF	TIN	GRP
82164	@USER It is always same-trash Trump &amp; conservatives.  I have stopped watching American TV &amp; going to movies.  I have discovered wonderful foreign television shows albeit many subtitled that are now my favorites &amp; there is always good old-fashioned reading &amp; music &amp; creative endeavors.	OFF	TIN	GRP
74243	#SesameStreet  Does this mean we can expect to see outraged conservatives burning their children's toys in protest? And what about Big Bird and Snuffy??? I always thought there was a little something going on there...	NOT	NULL	NULL
49109	@USER Oh well. Its tje liberals and socialists who have made drug addiction fashionable and doable with “free” supplies. How bout some $$$ for diabetics who face ongoing supply costs? No?  But we forced to pay for these losers?	OFF	TIN	GRP
77902	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Hillary Condemns Kavanaugh. Bill Clinton Accuser Responds. URL via @USER	NOT	NULL	NULL
25007	@USER @USER @USER Says the fat Antifa member	OFF	TIN	IND
12703	@USER And millions of us conservatives  will be marching to the polls.	NOT	NULL	NULL
88716	#paytoplay Her Gofundme is over $200K Liberals are society’s bottom feeders. #freakyford URL	OFF	TIN	GRP
99630	@USER @USER #Westminster @USER #Tories @USER @USER @USER @USER Absolutely pathetic #appeasement 😠😠😠	OFF	UNT	NULL
91409	@USER @USER @USER The scary super experienced knowledgeable members of Antifa @USER is no match for! #Sarcasm Serious question is why the left leaders manipulate the unintelligent inexperienced youth groups it’s form of taking advantage Abuse of the unwary weak  URL	OFF	TIN	GRP
22629	@USER @USER This is liberals for ya.	NOT	NULL	NULL
49815	@USER @USER @USER @USER You've got nerve pointing the finger at other states with the murder rate you have. How's that gun control working for you? Own it	NOT	NULL	NULL
74426	@USER Another typical liberal who espouses  gun control but uses hate and bullying.	OFF	TIN	IND
21917	@USER @USER You can listen to it on the Dana Show podcast!	NOT	NULL	NULL
36031	@USER Don't bury the lead fam! It has nothing to do with gun control laws and everything to do with the demographics of those cities.	OFF	TIN	GRP
15703	@USER Thank you for what you are doing. For my daughters future.	NOT	NULL	NULL
56957	@USER UR SO FUCKIDNG PRETTY PERHAPS I SHED TEARS URL	OFF	TIN	IND
91450	@USER @USER That’s your answer “shut the fuck up”. You should join ANTIFA with all the other loudmouth punks.	OFF	TIN	IND
68498	@USER @USER Gun control isn't a solution though	NOT	NULL	NULL
74372	@USER And there's more murder gun deaths in states with strictest gun control. So how ignorant does that fact make you	OFF	TIN	GRP
51253	"@USER The victim"" is demanding it to drag out a confirmation hearing she refuses to participate in. She comes from the violent liberal Antifa party with there KKK hoods they  beat up total stranger &amp; are funded by dems. The most violent party ever &amp; they want us to believe they care."""	NOT	NULL	NULL
47998	Meet Walter: Walter is most likely #Maga.Walter believes the lies he told daily about an imaginary #WalkAway being talked about in no community of color because it is #fakeNews.Walter does not understand minorities penchant for remembering what u did to them..Walter eats toenails URL	OFF	TIN	IND
99092	@USER @USER He should have started since game 1. But don't worry once he gets the start it will change the faith for the Browns. He is a winner!!! Nothing against current starter. But he is just a back up in the NFL.	NOT	NULL	NULL
24672	@USER @USER with this useless try hard comedian love preaching hate about @USER They have so much hate in them for a guy they loved before he was president. Maybe infatuated with the guy. She must dream about him.	NOT	NULL	NULL
79867	@USER Funny I compare pediphiles and their protectors to satan	NOT	NULL	NULL
95116	"@USER Endorse my sandwich!"" could catch on as an imprecation, like ""Blow me down!"" or ""Fuck my old boots!""   And don't worry -- Igor is under strict instructions to eschew any virgin who has partaken of GM crops."""	NOT	NULL	NULL
55095	.@USER gets endorsement of nation's largest gun control group URL	NOT	NULL	NULL
28156	@USER @USER yes we are ..the democrats no longer care bout the constitutional laws or the us citizens..their new pets are illegals drug dealers murdersers thieves rapists muslims antifa the lgbtq and anybody who hates america..theyre batshit crazy!!!	OFF	TIN	GRP
54334	@USER @USER How can that be? California has strict gun control laws. It’s almost as if criminals don’t care about laws	NOT	NULL	NULL
49499	@USER man that sucks unreal	OFF	TIN	IND
78399	@USER @USER @USER @USER Whoa!  Angie!!! Back off that logic!  You're going to confuse the liberals.	NOT	NULL	NULL
46130	@USER @USER @USER is SFOS! He's going to go away like @USER . Non electable. 🇺🇸🇬🇧 #MAGA #MEGA	NOT	NULL	NULL
48882	@USER Buck up buttercup!	NOT	NULL	NULL
21592	"@USER Not so much, it's just me alone with myself. The whole You are your worst enemy"" typename deal"""	NOT	NULL	NULL
18554	@USER I should rephrase that... something went down and she is trying to cover it up with some LAME@USER story about “oh I thought I was in my own house” BULLSH1T! What a obviously blatant lie. URL	NOT	NULL	NULL
13519	@USER @USER @USER @USER Don't you liberals want to lower the voting age to 16	NOT	NULL	NULL
59367	@USER Here’s another looney left person. Just go away!	NOT	NULL	NULL
18103	@USER Wow...  She is destroying the life of a guy. She has filed a case. Her father ia going to court and she has not get any summons.  If she had already stretched this. Seems like she has done something wrong.  Police shld take the matter forward.  Whoever is guilty shld b punished.	OFF	TIN	IND
53181	@USER @USER She says she wakes up from sleep thinkin she is gonna get Trump.   She needs a Psychiatrist! ASAP	OFF	TIN	IND
42319	@USER What about the life after they are born.  Like gun control. Health insurance for everyone.	NOT	NULL	NULL
43944	@USER why is this relevant whatsoever? Might as well let us know when someone has a pack of smokes or a 6 pack of beer in the fridge too while you dipshits are at itTabloid garbage ffs	OFF	TIN	OTH
61147	@USER @USER This pope may have to stepdown	NOT	NULL	NULL
50414	@USER @USER Must be becos the site thinks Teli is a REAL antifa 😀 Teli is a Weeb'tifa	NOT	NULL	NULL
87405	"@USER I don't have anymore excuse me what the fuck"" memes."""	OFF	UNT	NULL
42537	Mueller proves the judicial system is weaponized.  Democrat special councils only charge Republicans.  So if we play the game then Republican special councils should charge Democrats.  Right!   Balls in your court Republicans.   MAGA URL	OFF	TIN	GRP
38262	@USER @USER Yes he is❤️🙏🇱🇷🇸🇻	NOT	NULL	NULL
85262	@USER Serial rape didn't seem to be a problem for liberals with Bill Clinton and Hillary who enabled him?  Go figure - can you say hypocrisy?	OFF	TIN	GRP
40019	@USER How did you get to where you are while still being so profoundly ignorant?	OFF	TIN	IND
94534	@USER Hate speech. #MAGA DRAIN THE SWAMP	NOT	NULL	NULL
